ID,VideoID,Title,YouTuber,Link,Duration,Train / Val,Mini / Full Set,Nation or Area (Inferred by GPT),"State, Province, or City (Inferred by GPT and refined by human)",Discarded Length at the Begininning (second),Discarded Length at the Ending (second)
1824,qvrUBAH08VU,Denver Colorado - 4K HDR - Relaxing Ride Driving Downtown After Dark,The Traveler : Relaxing Videos,https://www.youtube.com/watch?v=qvrUBAH08VU,59:59,Train,Full,United States of America,Colorado,90,30
1825,qvuTV8O_21g,Driving Downtown - Bronx 4K - New York City USA,J Utah,https://www.youtube.com/watch?v=qvuTV8O_21g,29:20,Train,Full,United States of America,New York,90,30
1826,qxG0veG9gQ0,CHICAGO driving through Lake Shore Drive and Sheridan Road to Baháí House of Worship,City Driving Tour,https://www.youtube.com/watch?v=qxG0veG9gQ0,41:28,Train,Full,United States of America,Illinois,90,30
1827,r00PdVL2k88,"Driving in Shenzhen, China, the futuristic urban construction is amazing, driving in Nanshan｜4KHDR",Driving in China,https://www.youtube.com/watch?v=r00PdVL2k88,52:53,Train,Full,China,Guangdong,180,60
1828,r5BEbU9XTPo,[4K] Driving in Downtown Houston Texas USA - Virtual Drive Tour & Travel Guide,Wind Walk Travel Videos ?,https://www.youtube.com/watch?v=r5BEbU9XTPo,38:10,Train,Full,United States of America,Texas,90,30
1829,r5GSFhW3q40,Dublin 4K - Driving Downtown - Misty Morning.,J Utah,https://www.youtube.com/watch?v=r5GSFhW3q40,1:03:09,Train,Full,Ireland,Dublin,90,30
1830,r7bJfRwkYFk,Driving downtown Grand Rapids Michigan 4K June 2023,City Driving Tour,https://www.youtube.com/watch?v=r7bJfRwkYFk,37:28,Train,Full,United States of America,Michigan,90,30
1831,rAFXuxz3TbQ,New York City 4K - Long Island City - Driving Downtown USA,J Utah,https://www.youtube.com/watch?v=rAFXuxz3TbQ,30:34,Train,Full,United States of America,New York,90,30
1832,rAmq_aypbWk,Driving Downtown - Los Angeles 4K HDR - 6AM Sunday Morning - USA,J Utah,https://www.youtube.com/watch?v=rAmq_aypbWk,1:13:51,Train,Full,United States of America,California,90,60
1833,rChd186VA_U,[Full Version] CALIFORNIA PACIFIC COAST HIGHWAY - Driving Long Beach & Pacific Coast Highway,THE TABLE,https://www.youtube.com/watch?v=rChd186VA_U,2:28:02,Train,Full,United States of America,California,90,60
1834,rHYhLAfpbEA,"Driving in Shenzhen, China, the city with the most skyscrapers, how is China's infrastructure? 4KHDR",Driving in China,https://www.youtube.com/watch?v=rHYhLAfpbEA,1:14:37,Train,Full,China,Guangdong,180,60
1835,rJgIdBJC0Rg,4K Scenic Drive in the Great Smoky Mountains - Driving Tour - Tennessee - USA - 2021,USA Thrill,https://www.youtube.com/watch?v=rJgIdBJC0Rg,40:04,Train,Full,United States of America,Tennessee,90,30
1836,rKVD7hTo_Dw,Driving Downtown - Newarks City 4K - New Jersey USA,J Utah,https://www.youtube.com/watch?v=rKVD7hTo_Dw,9:01,Train,Full,United States of America,New Jersey,90,30
1837,rKay891EjK0,"Austin to Fallon, Nevada on US 50, the Loneliest Road in America - beautiful real-time 4K Drive",takemytripdotcom,https://www.youtube.com/watch?v=rKay891EjK0,1:39:46,Train,Full,United States of America,Nevada,90,60
1838,rL2m5ua1Oc4,Lower Manhattan Drive - Driving Downtown - New York City 4K,J Utah,https://www.youtube.com/watch?v=rL2m5ua1Oc4,44:08,Train,Full,United States of America,New York,90,30
1839,rLkEX5BsRGs,[4K] Santa Monica to Zuma Beach Malibu Pacific Coast Highway California State Route 1 Los Angeles,omw,https://www.youtube.com/watch?v=rLkEX5BsRGs,46:35,Train,Full,United States of America,California,90,30
1840,rNyZVUFfO-Q,Wheels Around The World Cape Town: Sea Point to Simon's Town (4K),Wheels Around The World,https://www.youtube.com/watch?v=rNyZVUFfO-Q,1:07:54,Train,Mini,South Africa,Western Cape,90,60
1841,rQC9_QvCjJ4,"Interstate 95 Drive in 4K through South of the Border, then south to Florence",takemytripdotcom,https://www.youtube.com/watch?v=rQC9_QvCjJ4,1:27:57,Train,Full,United States of America,South Carolina,90,60
1842,rSqSgrCGwRA,Driving Downtown Nanning Chinas Newest Mega Garden City in Guangxi,Walk East,https://www.youtube.com/watch?v=rSqSgrCGwRA,2:41:41,Train,Full,China,Guangxi,180,30
1843,racaFDgYXrs,"Theodore Roosevelt National Park, North Unit, North Dakota: A 4k Drive through the park",takemytripdotcom,https://www.youtube.com/watch?v=racaFDgYXrs,1:02:03,Train,Full,United States of America,North Dakota,90,60
1844,rc8DwbN0O44,Paris 4K - Driving Downtown - Rushhour Rain.,J Utah,https://www.youtube.com/watch?v=rc8DwbN0O44,32:37,Train,Full,France,Paris,90,30
1845,rew_JqwwxhU,驾车穿梭上海市中心，从西到东，从十里洋场到摩登都市｜4K,Memery World 中国记忆,https://www.youtube.com/watch?v=rew_JqwwxhU,53:33,Train,Mini,China,Shanghai,180,30
1846,rg9FDz8BZCg,花壶线驾车之旅-河南和山西交界处一条险峻的盘山路,中国街景 Chinese Street View,https://www.youtube.com/watch?v=rg9FDz8BZCg,55:42,Train,Full,China,"Henan, Shanxi",90,60
1847,rh2aGeDHdZ0,"Driving Las Vegas, Nevada | USA [4K UHD 60fps] Dec 2021 Holidays",Road Therapy,https://www.youtube.com/watch?v=rh2aGeDHdZ0,47:19,Train,Full,United States of America,Nevada,90,60
1848,rjVD1-1mbuE,Driving Downtown - Seattle 4K - USA,J Utah,https://www.youtube.com/watch?v=rjVD1-1mbuE,34:46,Train,Full,United States of America,Washington,90,30
1849,rkICy6CpcNs,"The Drive to Macon, and across Georgia towards Augusta: rural route in 4K",takemytripdotcom,https://www.youtube.com/watch?v=rkICy6CpcNs,1:52:28,Train,Full,United States of America,Georgia,90,60
1850,rkVQw9eDOLg,"Hanksville, Utah to Capitol Reef National Park, Scenic drive on Utah Route 24 in 4K",takemytripdotcom,https://www.youtube.com/watch?v=rkVQw9eDOLg,45:19,Train,Full,United States of America,Utah,90,60
1851,rlzrJJ1djPc,驾车横跨杭州市 Driving across Hangzhou City,Zhejiang Street Scenes,https://www.youtube.com/watch?v=rlzrJJ1djPc,1:33:46,Train,Full,China,Zhejiang,90,60
1852,rmfajELmS1s,Driving Downtown - South Bronx 4K - USA,J Utah,https://www.youtube.com/watch?v=rmfajELmS1s,11:21,Train,Full,United States of America,New York,90,30
1853,rnB01QH3NcI,New York Driving Experience 1,NYC Taxi Driver,https://www.youtube.com/watch?v=rnB01QH3NcI,4:10:46,Train,Full,United States of America,New York,90,60
1854,rtCvUJcFUXA,Driving Downtown - Tacoma 4K - USA,J Utah,https://www.youtube.com/watch?v=rtCvUJcFUXA,19:15,Train,Full,United States of America,Washington,90,30
1855,rwqggN8WSlo,Driving Downtown - Chicago Navy Pier 4K - USA,J Utah,https://www.youtube.com/watch?v=rwqggN8WSlo,11:09,Train,Full,United States of America,Illinois,90,30
1856,s-jVsp9QhMw,"[4K] Driving through Hollywood, California - Driving Tour",In Motion Travel Tours,https://www.youtube.com/watch?v=s-jVsp9QhMw,26:34,Train,Full,United States of America,California,90,60
1857,s0eqtWWBQ7o,Chicago Downtown Ohio Street Illinois Street driving in downtown Chicago IL River North Chicago,City Driving Tour,https://www.youtube.com/watch?v=s0eqtWWBQ7o,16:04,Train,Full,United States of America,Illinois,90,30
1858,s2V4Er_2FAI,[Full Version] Beverly Hills to Downtown Los Angeles DTLA Sunset Blvd Driving Tour ASMR,omw,https://www.youtube.com/watch?v=s2V4Er_2FAI,2:22:43,Train,Full,United States of America,California,90,30
1859,s3GWNBAmO1I,"The drive from Cape Royal to Point Imperial, on the north rim of Grand Canyon National Park, in 4K",takemytripdotcom,https://www.youtube.com/watch?v=s3GWNBAmO1I,35:52,Train,Full,United States of America,Arizona,90,60
1860,s4LlarBxNBc,4K Driving in Lake Geneva - A famous beach town - Wisconsin - USA - 2022,USA Thrill,https://www.youtube.com/watch?v=s4LlarBxNBc,23:32,Train,Full,United States of America,Wisconsin,90,30
1861,s6YI-l5xJEI,Washington DC 4K - The US Capital - Driving Downtown - USA,J Utah,https://www.youtube.com/watch?v=s6YI-l5xJEI,43:47,Train,Full,United States of America,Washington,90,30
1862,sChY9tRx-FQ,"The Drive into Sedona from Interstate 17: Route 260, 89a, Cottonwood in 4K",takemytripdotcom,https://www.youtube.com/watch?v=sChY9tRx-FQ,37:04,Train,Full,United States of America,Arizona,90,60
1863,sCkpHNJ7kuQ,Driving Philadelphia 4K HDR TV - Sharp Shadows - USA.,J Utah,https://www.youtube.com/watch?v=sCkpHNJ7kuQ,58:13,Train,Full,United States of America,Pennsylvania,90,30
1864,sCnUGYzmCOs,Drive to Downtown Raleigh from Crabtree Driving Sounds for Sleep and Study,Relaxing Walks,https://www.youtube.com/watch?v=sCnUGYzmCOs,47:47,Train,Full,United States of America,North Carolina,90,30
1865,sM4agMQEmqk,"Terre Haute, Indiana 4K Street Tour - Driving US Hwy 41 / Downtown & Indiana State University Area",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=sM4agMQEmqk,20:50,Train,Full,United States of America,Indiana,90,60
1866,sO-WkcaJz8U,Driving Downtown Nanjing The Modern Capital Of Jiangsu Province China Mega City 南京,Walk East,https://www.youtube.com/watch?v=sO-WkcaJz8U,1:25:29,Train,Full,China,Jiangsu,180,30
1867,sPhxEJ26jgw,Driving from New York City to Monticello Village,NYC Taxi Driver,https://www.youtube.com/watch?v=sPhxEJ26jgw,1:39:52,Train,Full,United States of America,New York,90,60
1868,sWWI2hpInOE,Houston 4K - Skyscraper Drive - Driving Downtown - Texas USA,J Utah,https://www.youtube.com/watch?v=sWWI2hpInOE,1:02:46,Train,Full,United States of America,Texas,90,30
1869,sZQoMzEr5UY,Wheels Around The World California Beach Drive: Palos Verdes to Pacific Palisades,Wheels Around The World,https://www.youtube.com/watch?v=sZQoMzEr5UY,1:37:50,Train,Full,United States of America,California,90,60
1870,saYnyrXuomM,从西往东驾车横跨深圳市-游览中国未来之城,中国街景 Chinese Street View,https://www.youtube.com/watch?v=saYnyrXuomM,1:38:30,Train,Full,China,Guangdong,90,60
1871,saj_HsQ5KIc,内江驾车之旅-低调的川南小城-4K HDR,中国街景 Chinese Street View,https://www.youtube.com/watch?v=saj_HsQ5KIc,51:27,Train,Full,China,Sichuan,90,60
1872,seHus6rU0ts,"Across Denver on Interstate 70 & 25, 4k Drive",takemytripdotcom,https://www.youtube.com/watch?v=seHus6rU0ts,32:28,Train,Full,United States of America,Colorado,90,60
1873,sepXo8YS3YE,"New Express Lanes I-66 4K Freeway Tour - Northern Virginia (Outside Washington, DC)",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=sepXo8YS3YE,13:02,Train,Full,United States of America,Virginia,90,60
1874,sg8_Tn1_AM4,"From the Grand Canyon to Jacob Lake, Arizona Route 67 Northbound across the Kaibab Plateau, 4K Drive",takemytripdotcom,https://www.youtube.com/watch?v=sg8_Tn1_AM4,1:01:49,Train,Full,United States of America,Arizona,90,60
1875,shP1PLHY_6o,Aspen 4K - Hollywoods Ski Resort - Scenic Drive - USA,J Utah,https://www.youtube.com/watch?v=shP1PLHY_6o,33:08,Train,Full,United States of America,Colorado,90,30
1876,shwWOEXak4g,Drive Through Lush Neighborhoods Raleigh North Carolina USA Driving Sounds for Sleep and Study.,Relaxing Walks,https://www.youtube.com/watch?v=shwWOEXak4g,52:38,Train,Full,United States of America,North Carolina,90,30
1877,slfqhuoC8yk,Houston Tx 4K - Relaxing Ride Driving Downtown After Dark,The Traveler : Relaxing Videos,https://www.youtube.com/watch?v=slfqhuoC8yk,1:11:00,Train,Full,United States of America,Texas,90,30
1878,smRyt1l1Oo4,"US 41 through Northern Florida: Williston, Newberry, High Springs- I-75 Alternative 4K Drive",takemytripdotcom,https://www.youtube.com/watch?v=smRyt1l1Oo4,55:06,Train,Full,United States of America,Florida,90,60
1879,snWbCUKLFUQ,Istanbul ?aml?ca Hill Driving tour- 4K Istanbul Guide 2019,Gezeyenti,https://www.youtube.com/watch?v=snWbCUKLFUQ,17:57,Train,Full,Turkey,Istanbul,90,30
1880,soCBVANJxiI,"[4K] Driving in Oceanside California - A Tour of Strand Beach, Downtown, and the Harbor",Earth Explorer,https://www.youtube.com/watch?v=soCBVANJxiI,49:07,Train,Full,United States of America,California,90,60
1881,spsLdteZwLE,Switzerland Scenic Drive ???? Spectacular Klausen Pass Drive ?? 2023 4k HDR 60fps (??61min).,Moveora,https://www.youtube.com/watch?v=spsLdteZwLE,1:01:18,Train,Full,Switzerland,N/A,90,30
1882,st9Yj7jg5ws,Driving Koreatown Neighborhood in Los Angeles | California USA [4K UHD 60fps],Road Therapy,https://www.youtube.com/watch?v=st9Yj7jg5ws,51:49,Train,Full,United States of America,California,90,60
1883,sxA-TiZyHO4,Driving Through Fast and Furious 7 Filming Locations in Downtown Los Angeles at Sunset,Sunset Drive California,https://www.youtube.com/watch?v=sxA-TiZyHO4,1:02:28,Train,Full,United States of America,California,90,30
1884,sxlTIRs6ZA0,"A drive around Savannah, Georgiam in 4K: US 17, Talmadge Memorial Bridge over Savannah River",takemytripdotcom,https://www.youtube.com/watch?v=sxlTIRs6ZA0,23:39,Train,Full,United States of America,Georgia,90,60
1885,t0S0FFdLzTo,Driving Downtown - LA Skyscrapers 4K - USA,J Utah,https://www.youtube.com/watch?v=t0S0FFdLzTo,12:07,Train,Full,United States of America,California,90,30
1886,t4MbhQ3uIwE,4K Driving in The Bronx to Manhattan via local Streets - New York City - USA - 2022,USA Thrill,https://www.youtube.com/watch?v=t4MbhQ3uIwE,42:54,Train,Full,United States of America,New York,90,30
1887,t4MsIQYzYnA,"4K drive out of Zion National Park - Springdale, to La Verkin, Toquerville, Cedar City Utah Route 9",takemytripdotcom,https://www.youtube.com/watch?v=t4MsIQYzYnA,57:48,Train,Full,United States of America,Utah,90,60
1888,t4O3gRhEaII,Hollywood 4K - Night Drive,J Utah,https://www.youtube.com/watch?v=t4O3gRhEaII,36:16,Train,Full,United States of America,California,90,30
1889,t5_WejIIIes,【4K】東京ドライブ|TOKYO DRIVE/27.7km/2023年4月,guruguru,https://www.youtube.com/watch?v=t5_WejIIIes,1:05:08,Train,Full,Japan,Tokyo,300,60
1890,t76IJmQKzKA,Nice to Monaco 4K - Scenic Drive in the French Riviera 2022,World Driving Tours,https://www.youtube.com/watch?v=t76IJmQKzKA,1:37:41,Train,Full,"France, Monaco","Nice, Monaco",90,30
1891,t8k5yJiYNxc,Aspen to Glenwood Springs on Colorado Highway 82 - a 4K drive in the fall,takemytripdotcom,https://www.youtube.com/watch?v=t8k5yJiYNxc,60:37,Train,Full,United States of America,Colorado,90,60
1892,tCRNVB2JCNM,"Driving in China, driving on China's famous Beijing-Hong Kong-Macau Expressway G4｜4K HDR",Driving in China,https://www.youtube.com/watch?v=tCRNVB2JCNM,2:02:04,Train,Full,China,"Beijing, Hebei, Henan, Hubei, Hunan, Guangdong, Hong Kong, Macau",180,60
1893,tIksVh6uWTc,"A scenic loop around Red Rock Canyon, near Las Vegas, Nevada, in 4K",takemytripdotcom,https://www.youtube.com/watch?v=tIksVh6uWTc,32:26,Train,Full,United States of America,Nevada,90,60
1894,tLDDCUDc2vE,4K DRIVE Punta del Este URUGUAY 4k video GoPro Hero 9 Travel,4K DRIVE,https://www.youtube.com/watch?v=tLDDCUDc2vE,11:41,Train,Full,Uruguay,Punta del Este,90,60
1895,tLbUUOiDu4Y,Central London Night Drive Driving in Central London Ambient Sounds [4K HDR].,Planet Drive,https://www.youtube.com/watch?v=tLbUUOiDu4Y,30:19,Train,Full,United Kingdom,London,90,30
1896,tMpkhgsbFP0,"钱塘江大潮观潮城周边驾驶 Driving along the Qiantang River Tidal Observation Line,Zhejiang Jiaxing -4K",Zhejiang Street Scenes,https://www.youtube.com/watch?v=tMpkhgsbFP0,1:19:57,Train,Full,China,Zhejiang,90,60
1897,tPV5RIeix6s,[4K] Driving at Snowy San Bernardino Mountains via Hwy 330 in California USA 2021 Scenic Drive,Wind Walk Travel Videos ?,https://www.youtube.com/watch?v=tPV5RIeix6s,24:38,Train,Full,United States of America,California,90,30
1898,tSFiZ4zBuFg,"Driving to Cleveland, Ohio 4K - Interstate 77 Drive into Downtown Cleveland",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=tSFiZ4zBuFg,20:45,Train,Full,United States of America,Ohio,90,60
1899,tTBJeT5F4r8,Los Angeles California - 4K - relaxing night drive on LAs freeways fall asleep fast ASMR,The Traveler : Relaxing Videos,https://www.youtube.com/watch?v=tTBJeT5F4r8,42:17,Train,Full,United States of America,California,90,30
1900,tTF_44Thm7E,Charlotte NC - 4K HDR - Join me for a relaxing ride as we drive downtown [ASMR],The Traveler : Relaxing Videos,https://www.youtube.com/watch?v=tTF_44Thm7E,58:51,Train,Full,United States of America,North Carolina,90,30
1901,tUHxGOWHurA,[4K] Tour Mulholland Dr in the Hollywood Hills,In Motion Travel Tours,https://www.youtube.com/watch?v=tUHxGOWHurA,28:29,Train,Full,United States of America,California,90,60
1902,tUVhJ-QeAaA,Istanbul Kad?k?y Sunset Driving Tour- 4K Istanbul Guide 2019,Gezeyenti,https://www.youtube.com/watch?v=tUVhJ-QeAaA,31:09,Train,Full,Turkey,Istanbul,90,30
1903,tVGtxIi7PDY,New York City 4K - World Trade Center - Driving Downtown - USA,J Utah,https://www.youtube.com/watch?v=tVGtxIi7PDY,33:18,Train,Full,United States of America,New York,90,30
1904,tZxzoRkVwCg,[4K] Beverly Hills to LAX Los Angeles Airport Century City Cheviot Hills Culver City ASMR,omw,https://www.youtube.com/watch?v=tZxzoRkVwCg,43:06,Train,Full,United States of America,California,90,30
1905,ta6bRf4MqNo,Dubai 4K - Miami of the Middle East - Morning Drive,J Utah,https://www.youtube.com/watch?v=ta6bRf4MqNo,46:10,Train,Full,United Arab Emirates,Dubai,90,30
1906,tcsgd7iln2c,[4K] Melrose Avenue🇺🇸 DRIVING TOUR | Los Angeles | California | USA,MC75,https://www.youtube.com/watch?v=tcsgd7iln2c,19:22,Train,Full,United States of America,California,90,60
1907,tdi9syG9Bo8,"Driving in Shenzhen, China, the urban expressway in Shenzhen is so convenient and complete｜4KHDR",Driving in China,https://www.youtube.com/watch?v=tdi9syG9Bo8,53:09,Train,Full,China,Guangdong,180,60
1908,teB2AfB0Fzk,Driving Downtown - Cleveland 4K - USA,J Utah,https://www.youtube.com/watch?v=teB2AfB0Fzk,8:10,Train,Full,United States of America,Ohio,90,30
1909,tg2E1HfdsQM,Driving Downtown - Pershing Square 4K- Los Angeles USA,J Utah,https://www.youtube.com/watch?v=tg2E1HfdsQM,9:33,Train,Full,United States of America,California,90,30
1910,tmMFcAo_YTI,"Dublin, Ohio 4K Street Tour (Columbus OH Suburb) - Driving Historic Downtown Dublin & Neighborhoods",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=tmMFcAo_YTI,23:41,Train,Full,United States of America,Ohio,90,60
1911,to6bUU2NRWI,"Driving in Grove City, Ohio 4K Street Tour - Historic Downtown Grove City",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=to6bUU2NRWI,12:46,Train,Full,United States of America,Ohio,90,60
1912,tpPPjtRzX2Q,Driving Downtown - Montreal 4K - Canada,J Utah,https://www.youtube.com/watch?v=tpPPjtRzX2Q,48:43,Train,Full,Canada,Montreal,90,30
1913,tpXciE3vRWk,[4K] LOS ANGELES🇺🇸 Night Drive - Sunset Boulevard - Driving Downtown,MC75,https://www.youtube.com/watch?v=tpXciE3vRWk,58:10,Train,Full,United States of America,California,90,60
1914,trKeUE41KVY,Lima 4K - Malibu and Santa Monica in South America - Peru,J Utah,https://www.youtube.com/watch?v=trKeUE41KVY,58:04,Train,Full,Peru,Lima,90,30
1915,tsBq3rnxF9o,Driving Downtown - Houston Skyline 4K - USA,J Utah,https://www.youtube.com/watch?v=tsBq3rnxF9o,11:50,Train,Full,United States of America,Texas,90,30
1916,tutGqfodd7E,Driving in Calgary Canada 4K (2021 Summer),Sunday Driver,https://www.youtube.com/watch?v=tutGqfodd7E,30:34,Train,Full,Canada,Alberta,90,30
1917,tzztmfrImgw,"The long drive across Montana, eastbound on Interstate 94: Miles City to Glendive in 4K",takemytripdotcom,https://www.youtube.com/watch?v=tzztmfrImgw,1:11:51,Train,Full,United States of America,Montana,90,60
1918,u1GI09vukAk,Driving Downtown Fuzhou The City Of Banyan Tree Fujian Province China 福州 榕城,Walk East,https://www.youtube.com/watch?v=u1GI09vukAk,1:29:06,Train,Full,China,Fujian,180,30
1919,u1tcZnvL3-Q,Sioux Falls South Dakota driving in downtown Sioux Falls USAMay 2023,City Driving Tour,https://www.youtube.com/watch?v=u1tcZnvL3-Q,21:50,Train,Full,United States of America,South Dakota,90,30
